Timestamp,Src IP,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Pkt Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
14/02/2018 08:00:02,192.168.10.56,192.168.10.5,443,6,281464,6,13,432,10699,92,40,72.0,40.19680464763942,843,40,823.0,14.523505916066288,39546.79816957053,67.50419236563113,14813.894736842105,64.65508410255937,281464,8,281464,46910.666666666664,34.066573092545376,281464,1,281464,21651.076923076922,27.153934154002226,281464,1,0,0,0,0,120,260,21.317113378620355,46.18707898701077,40,72,585.8421052631579,11.653127733935717,805.3956035809053,0,0,0,0,0,0,0,0,2.1666666666666665,585.8421052631579,8192,8192,5,20,225171.2,0,225171.2,225171.2,0,0,0,0,Benign
14/02/2018 08:00:02,192.168.10.56,203.0.113.19,443,6,1692523,12,13,4320,3107,380,40,360.0,34.44359917866514,259,40,239.0,46.17856864361883,4388.123529192809,14.770848018018071,67700.92,73.10544560630439,1692523,2,1692523,141043.58333333334,9.707984992285567,1692523,1,1692523,130194.07692307692,43.85276299327553,1692523,1,0,0,0,0,240,260,7.090007048648674,7.680840969369397,40,360,297.08,16.629543771954104,327.7570210971051,0,0,0,0,1,0,0,0,1.0833333333333333,297.08,29200,29200,11,20,1354018.4000000001,0,1354018.4000000001,1354018.4000000001,0,0,0,0,Benign
14/02/2018 08:00:02,192.168.10.50,192.168.10.15,53,6,464308,14,13,5670,12077,425,40,405.0,8.082966448641567,949,40,929.0,49.3971281478112,38222.47301360304,58.1510549032108,17196.59259259259,80.08731857135149,464308,6,464308,33164.857142857145,7.517521601346322,464308,1,464308,35716.0,27.83510937895801,464308,1,0,0,0,0,280,260,30.152398838701895,27.998656064508904,40,405,657.2962962962963,26.89700831143756,132.87056397466682,0,0,0,0,1,0,0,0,0.9285714285714286,657.2962962962963,29200,65535,13,20,371446.4,0,371446.4,371446.4,0,0,0,0,Benign
14/02/2018 08:00:02,192.168.10.56,198.51.100.42,53,6,692622,16,16,3856,15152,261,40,241.0,29.519744489235656,967,40,947.0,9.518207287747254,27443.540632552824,46.20124685614953,21644.4375,38.0529869036407,692622,2,692622,43288.875,41.12778185583297,692622,1,692622,43288.875,31.81831150254023,692622,1,0,0,0,0,320,320,23.100623428074766,23.100623428074766,40,241,594.0,10.055510382938026,1022.5781683218956,0,0,0,0,1,0,0,0,1.0,594.0,29200,65535,15,20,554097.6,0,554097.6,554097.6,0,0,0,0,Benign
14/02/2018 08:00:02,192.168.10.55,198.51.100.42,53,6,1378153,10,17,4620,8058,482,40,462.0,20.143964532262878,494,40,474.0,45.17362729784116,9199.268876532577,19.591438686415806,51042.7037037037,49.35829737397688,1378153,8,1378153,137815.3,40.5430395690844,1378153,1,1378153,81067.82352941176,49.09086370279193,1378153,1,0,0,0,0,200,340,7.256088402376224,12.335350284039581,40,462,469.55555555555554,15.393259500681985,1580.2595138524964,0,0,0,1,1,0,0,0,1.7,469.55555555555554,29200,29200,9,20,1102522.4000000001,0,1102522.4000000001,1102522.4000000001,0,0,0,0,Benign
14/02/2018 08:00:03,192.168.10.50,203.0.113.19,80,6,448753,10,24,2140,22824,234,40,214.0,48.43006804876416,971,40,951.0,33.84091731648642,55629.71166766574,75.76551020271731,13198.617647058823,58.71616019308095,448753,3,448753,44875.3,22.32909166193629,448753,1,448753,18698.041666666668,25.48942074193828,448753,1,0,0,0,0,200,480,22.283973589034506,53.48153661368281,40,214,734.2352941176471,17.1016448067446,1116.115664235727,0,0,0,0,0,0,0,0,2.4,734.2352941176471,65535,8192,9,20,359002.4,0,359002.4,359002.4,0,0,0,0,Benign
14/02/2018 08:00:03,192.168.10.55,192.168.10.20,8080,6,7067,11,19,5313,10545,503,40,483.0,26.387557197421636,575,40,555.0,41.80670313518169,2243950.7570397626,4245.082779114193,235.56666666666666,40.85402244643308,7067,9,7067,642.4545454545455,31.68804749774667,7067,1,7067,371.94736842105266,13.421324269636928,7067,1,0,0,0,0,220,380,1556.5303523418709,2688.552426772322,40,483,528.6,36.522445478797295,1423.2571917732641,0,1,0,1,1,0,0,0,1.7272727272727273,528.6,8192,29200,10,20,5653.6,0,5653.6,5653.6,0,0,0,0,Benign
14/02/2018 08:00:03,192.168.10.55,198.51.100.42,80,6,18446,17,20,5270,7080,330,40,310.0,46.74486691923363,374,40,354.0,9.909394542323563,669521.8475550255,2005.854927897647,498.5405405405405,33.26831407363912,18446,6,18446,1085.0588235294117,15.713571901841194,18446,1,18446,922.3,30.333732672364004,18446,1,0,0,0,0,340,400,921.609020925946,1084.245906971701,40,310,333.7837837837838,25.726246161501265,289.2954325154234,0,0,0,0,1,0,0,0,1.1764705882352942,333.7837837837838,65535,29200,16,20,14756.800000000001,0,14756.800000000001,14756.800000000001,0,0,0,0,Benign
14/02/2018 08:00:03,192.168.10.55,192.168.10.20,80,6,606899,12,12,5400,10692,470,40,450.0,6.357856574335734,911,40,891.0,42.541789154911676,26515.120308321486,39.54529501613943,25287.458333333332,79.91494641860857,606899,3,606899,50574.916666666664,21.543691754163003,606899,1,606899,50574.916666666664,36.707952669331924,606899,1,0,0,0,0,240,240,19.772647508069713,19.772647508069713,40,450,670.5,28.96550955292526,544.2592079641294,0,1,0,0,0,0,0,0,1.0,670.5,29200,65535,11,20,485519.2,0,485519.2,485519.2,0,0,0,0,Benign
14/02/2018 08:00:03,192.168.10.55,192.168.10.20,8080,6,164617,10,17,3400,16354,360,40,340.0,9.647359989353768,982,40,962.0,33.17154434022419,119999.75701173027,164.01708207536282,6096.925925925926,77.83588660543963,164617,2,164617,16461.7,6.63812330776955,164617,1,164617,9683.35294117647,10.632544573043845,164617,1,0,0,0,0,200,340,60.747067435319565,103.27001464004326,40,340,731.6296296296297,10.092141392370515,1252.527099555075,0,0,0,0,0,0,0,0,1.7,731.6296296296297,29200,29200,9,20,131693.6,0,131693.6,131693.6,0,0,0,0,Benign
14/02/2018 08:00:04,192.168.10.50,185.220.101.5,53,6,434012,11,22,2596,28600,256,40,236.0,22.382106707495208,1320,40,1300.0,27.977842204258646,71878.1969162143,76.0347640157415,13151.878787878788,84.8619358542945,434012,8,434012,39455.63636363636,17.312362672607122,434012,1,434012,19727.81818181818,12.289161684013093,434012,1,0,0,0,0,220,440,25.3449213385805,50.689842677161,40,236,945.3333333333334,21.601998453689053,368.3195130327752,0,0,0,0,1,0,0,0,2.0,945.3333333333334,65535,65535,10,20,347209.60000000003,0,347209.60000000003,347209.60000000003,0,0,0,0,Benign
14/02/2018 08:00:04,192.168.10.50,192.168.10.20,53,6,113997,7,20,2933,5080,439,40,419.0,44.91305176350078,274,40,254.0,30.201470607065023,70291.32345588041,236.8483381141609,4222.111111111111,72.70254961365426,113997,4,113997,16285.285714285714,5.73707054557902,113997,1,113997,5699.85,6.096586300404657,113997,1,0,0,0,0,140,400,61.40512469626394,175.44321341789697,40,419,296.77777777777777,23.415311028303584,993.6159378038926,0,0,0,1,1,0,0,0,2.857142857142857,296.77777777777777,29200,8192,6,20,91197.6,0,91197.6,91197.6,0,0,0,0,Benign
14/02/2018 08:00:04,192.168.10.55,192.168.10.1,8080,6,158525,18,18,8622,16470,499,40,479.0,29.507183574360585,935,40,915.0,38.501045687900834,158284.18230563003,227.09351837249645,4403.472222222223,38.05545708834721,158525,8,158525,8806.944444444445,24.08341112568386,158525,1,158525,8806.944444444445,38.49708376619085,158525,1,0,0,0,0,360,360,113.54675918624822,113.54675918624822,40,479,697.0,35.16665155695873,807.8142308706915,0,0,0,0,1,0,0,0,1.0,697.0,65535,29200,17,20,126820.0,0,126820.0,126820.0,0,0,0,0,Benign
14/02/2018 08:00:04,192.168.10.55,185.220.101.5,8080,6,352236,13,19,1690,16530,150,40,130.0,42.08632361970008,890,40,870.0,18.393652806710353,51726.68324645976,90.84818133296994,11007.375,39.43020396171338,352236,7,352236,27095.076923076922,28.387546196213588,352236,1,352236,18538.736842105263,14.09639462370618,352236,1,0,0,0,0,260,380,36.90707366651904,53.941107666450904,40,130,569.375,15.839920336718082,1004.2962151384731,0,0,0,1,0,0,0,0,1.4615384615384615,569.375,29200,8192,12,20,281788.8,0,281788.8,281788.8,0,0,0,0,Benign
14/02/2018 08:00:04,192.168.10.50,192.168.10.15,80,6,1856960,12,18,5208,24516,454,40,434.0,17.75883351176874,1382,40,1362.0,47.45647589275013,16006.806824056523,16.155436843012236,61898.666666666664,57.50147608569805,1856960,2,1856960,154746.66666666666,27.2898806669475,1856960,1,1856960,103164.44444444444,45.548793578219836,1856960,1,0,0,0,0,240,360,6.4621747372048945,9.69326210580734,40,434,990.8,11.958049555718727,1549.1216037338215,0,0,0,0,1,0,0,0,1.5,990.8,8192,29200,11,20,1485568.0,0,1485568.0,1485568.0,0,0,0,0,Benign
14/02/2018 08:00:05,192.168.10.50,192.168.10.15,443,6,479908,11,14,1573,8400,163,40,143.0,10.017243633918843,620,40,600.0,18.84364573285066,20781.06637105445,52.09331788592814,19196.32,85.2035911529056,479908,7,479908,43628.0,20.331995753493644,479908,1,479908,34279.142857142855,28.194837544488873,479908,1,0,0,0,0,220,280,22.92105986980838,29.172258016119756,40,143,398.92,34.74531271763364,1248.9131206743348,0,0,0,0,1,0,0,0,1.2727272727272727,398.92,8192,65535,10,20,383926.4,0,383926.4,383926.4,0,0,0,0,Benign
14/02/2018 08:00:05,192.168.10.50,198.51.100.42,8080,6,1376594,9,20,4203,8580,487,40,467.0,16.071746933839826,449,40,429.0,44.46860665981845,9285.962309874953,21.06648728673814,47468.75862068965,41.16638475623674,1376594,4,1376594,152954.88888888888,14.312572662987485,1376594,1,1376594,68829.7,47.98569440442222,1376594,1,0,0,0,0,180,400,6.537875364849768,14.528611921888372,40,467,440.7931034482759,16.36158509890884,1583.6317552290445,0,0,0,0,1,0,0,0,2.2222222222222223,440.7931034482759,29200,65535,8,20,1101275.2,0,1101275.2,1101275.2,0,0,0,0,Benign
14/02/2018 08:00:05,192.168.10.56,198.51.100.42,80,6,1602745,9,15,2232,3990,268,40,248.0,34.03865350029853,286,40,266.0,5.545017212284671,3882.0897897045384,14.974309699921074,66781.04166666667,78.93451011928518,1602745,6,1602745,178082.77777777778,25.445466416784935,1602745,1,1602745,106849.66666666667,22.23760335162727,1602745,1,0,0,0,0,180,300,5.615366137470403,9.358943562450671,40,248,259.25,30.724912264786997,283.3209671151747,0,0,0,0,0,0,0,0,1.6666666666666667,259.25,8192,65535,8,20,1282196.0,0,1282196.0,1282196.0,0,0,0,0,Benign
14/02/2018 08:00:05,192.168.10.56,192.168.10.20,443,6,117666,15,15,2265,19815,171,40,151.0,44.21376946465926,1341,40,1321.0,46.24160295787059,187649.78838407018,254.958951608791,3922.2,37.51233315455013,117666,8,117666,7844.4,44.146811271092645,117666,1,117666,7844.4,48.01180382518852,117666,1,0,0,0,0,300,300,127.4794758043955,127.4794758043955,40,151,736.0,12.74615116415588,795.3097240700082,0,0,0,1,1,0,0,0,1.0,736.0,29200,29200,14,20,94132.8,0,94132.8,94132.8,0,0,0,0,Benign
14/02/2018 08:00:05,192.168.10.56,185.220.101.5,53,6,187397,18,23,7704,7199,448,40,428.0,25.47496976829573,333,40,313.0,43.32100188816283,79526.35314332675,218.78685357823232,4570.658536585366,40.46728445952643,187397,9,187397,10410.944444444445,49.24534967473151,187397,1,187397,8147.695652173913,48.99308812784966,187397,1,0,0,0,0,360,460,96.05276498556542,122.73408859266692,40,428,363.4878048780488,30.175366020349383,469.960627456739,0,0,0,0,1,0,0,0,1.2777777777777777,363.4878048780488,8192,8192,17,20,149917.6,0,149917.6,149917.6,0,0,0,0,Benign
14/02/2018 08:00:06,192.168.10.55,185.220.101.5,53,6,735821,11,18,1408,11070,148,40,128.0,13.712698853802813,635,40,615.0,10.588119025622191,16957.92862666328,39.411759109892216,25373.137931034482,77.71292975536159,735821,4,735821,66892.81818181818,19.072662709730718,735821,1,735821,40878.944444444445,10.851675025340386,735821,1,0,0,0,0,220,360,14.94928793823498,24.46247117165724,40,128,430.2758620689655,22.697617591982887,1099.0259604782707,0,0,0,0,1,0,0,0,1.6363636363636365,430.2758620689655,65535,65535,10,20,588656.8,0,588656.8,588656.8,0,0,0,0,Benign
14/02/2018 08:00:06,192.168.10.56,192.168.10.1,80,6,1008816,12,20,4404,24720,387,40,367.0,33.69254206603366,1256,40,1236.0,38.16153186419057,28869.486606080794,31.720353364736486,31525.5,71.0717810030615,1008816,3,1008816,84068.0,48.8493287348745,1008816,1,1008816,50440.8,10.622359496109995,1008816,1,0,0,0,0,240,400,11.895132511776183,19.825220852960303,40,367,910.125,37.840826115598176,121.2737703195069,0,0,0,0,1,0,0,0,1.6666666666666667,910.125,29200,8192,11,20,807052.8,0,807052.8,807052.8,0,0,0,0,Benign
14/02/2018 08:00:06,192.168.10.55,192.168.10.20,80,6,367179,9,24,2007,29856,243,40,223.0,13.862028705285372,1264,40,1244.0,21.835178689607588,86777.83860188084,89.8744209227652,11126.636363636364,28.740554298875868,367179,2,367179,40797.666666666664,24.554818038874927,367179,1,367179,15299.125,24.057917187685494,367179,1,0,0,0,0,180,480,24.51120570620869,65.36321521655651,40,223,965.5454545454545,16.012588617571538,1440.2031106656686,0,0,0,0,0,0,0,0,2.6666666666666665,965.5454545454545,29200,65535,8,20,293743.2,0,293743.2,293743.2,0,0,0,0,Benign
14/02/2018 08:00:06,192.168.10.55,192.168.10.1,8080,6,2498336,14,12,3332,4968,258,40,238.0,30.66294660162569,434,40,414.0,26.590022051404006,3322.211263817197,10.406926850511702,96089.84615384616,84.43191084851338,2498336,4,2498336,178452.57142857142,32.59724815697121,2498336,1,2498336,208194.66666666666,23.625133048765363,2498336,1,0,0,0,0,280,240,5.603729842583224,4.803197007928478,40,238,319.2307692307692,12.013941230460865,1001.5385631490465,0,1,0,0,0,0,0,0,0.8571428571428571,319.2307692307692,8192,29200,13,20,1998668.8,0,1998668.8,1998668.8,0,0,0,0,Benign
14/02/2018 08:00:06,192.168.10.56,91.240.118.88,53,6,6819,8,15,736,20505,112,40,92.0,9.603127520865312,1387,40,1367.0,8.0866957648281,3114972.869922276,3372.9285819035053,296.4782608695652,80.61493668740324,6819,2,6819,852.375,41.167112639666364,6819,1,6819,454.6,34.246353491461505,6819,1,0,0,0,0,160,300,1173.1925502273061,2199.736031676199,40,92,923.5217391304348,26.005739924379654,1106.170164874402,0,0,0,1,0,0,0,0,1.875,923.5217391304348,29200,65535,7,20,5455.200000000001,0,5455.200000000001,5455.200000000001,0,0,0,0,Benign
14/02/2018 08:00:07,192.168.10.55,192.168.10.20,80,6,179046,9,26,1008,17914,132,40,112.0,41.50107806633252,709,40,689.0,14.565820642900807,105682.33861689176,195.48049104699354,5115.6,81.76762813223687,179046,3,179046,19894.0,21.17391134177695,179046,1,179046,6886.384615384615,10.069401990979593,179046,1,0,0,0,0,180,520,50.26641198351262,145.2140790634809,40,112,540.6285714285714,37.5282687569483,1291.461474080995,0,0,0,0,0,0,0,0,2.888888888888889,540.6285714285714,29200,8192,8,20,143236.80000000002,0,143236.80000000002,143236.80000000002,0,0,0,0,Benign
14/02/2018 08:00:07,192.168.10.56,192.168.10.5,53,6,488969,12,19,3300,20938,295,40,275.0,41.23249955142819,1122,40,1102.0,47.91407155623918,49569.60461706162,63.39870216721306,15773.193548387097,52.33160609875827,488969,1,488969,40747.416666666664,14.372717760613446,488969,1,488969,25735.21052631579,39.034715598180995,488969,1,0,0,0,0,240,380,24.5414330969857,38.85726907022736,40,275,781.8709677419355,16.105915777582666,1218.6619989297171,0,0,0,0,1,0,0,0,1.5833333333333333,781.8709677419355,29200,8192,11,20,391175.2,0,391175.2,391175.2,0,0,0,0,Benign
14/02/2018 08:00:07,192.168.10.56,192.168.10.5,53,6,317769,16,11,4176,5929,281,40,261.0,29.356497411784304,559,40,539.0,23.80777191749029,31799.829435848056,84.96738196614523,11769.222222222223,39.57756607860011,317769,7,317769,19860.5625,17.2884396563968,317769,1,317769,28888.090909090908,15.122222681117195,317769,1,0,0,0,0,320,220,50.3510411651231,34.616340801022126,40,261,374.25925925925924,35.045731269270895,1130.900855022877,0,1,0,0,0,0,0,0,0.6875,374.25925925925924,65535,8192,15,20,254215.2,0,254215.2,254215.2,0,0,0,0,Benign
14/02/2018 08:00:07,192.168.10.50,203.0.113.19,8080,6,62990,15,11,1455,3421,117,40,97.0,6.718217279823807,331,40,311.0,6.17136561035881,77409.11255754883,412.763930782664,2422.6923076923076,86.48036248883909,62990,6,62990,4199.333333333333,42.737728239355675,62990,1,62990,5726.363636363636,11.777742841907473,62990,1,0,0,0,0,300,220,238.13303698999846,174.63089379266552,40,97,187.53846153846155,20.181018345116122,1521.5077059665925,0,0,0,0,0,0,0,0,0.7333333333333333,187.53846153846155,65535,29200,14,20,50392.0,0,50392.0,50392.0,0,0,0,0,Benign
14/02/2018 08:00:07,192.168.10.56,192.168.10.20,443,6,230264,13,13,6331,15613,507,40,487.0,17.608343725948686,1221,40,1201.0,28.178514914167433,95299.30861967134,112.91387277212243,8856.307692307691,62.93916694135813,230264,1,230264,17712.615384615383,47.05136575928972,230264,1,230264,17712.615384615383,40.75364608009623,230264,1,0,0,0,0,260,260,56.456936386061216,56.456936386061216,40,487,844.0,12.970311907756045,456.21955255811747,0,0,0,1,1,0,0,0,1.0,844.0,65535,29200,12,20,184211.2,0,184211.2,184211.2,0,0,0,0,Benign
14/02/2018 08:00:08,192.168.10.50,185.220.101.5,8080,6,13888,12,21,3840,12201,340,40,320.0,11.222818306882324,601,40,581.0,49.76146101261047,1155025.9216589862,2376.152073732719,420.8484848484849,93.78814582899321,13888,9,13888,1157.3333333333333,10.7819003663378,13888,1,13888,661.3333333333334,8.613256771521534,13888,1,0,0,0,0,240,420,864.0552995391705,1512.0967741935485,40,320,486.09090909090907,27.694572525055797,242.49657572080392,0,0,0,1,1,0,0,0,1.75,486.09090909090907,29200,29200,11,20,11110.400000000001,0,11110.400000000001,11110.400000000001,0,0,0,0,Benign
14/02/2018 08:00:08,192.168.10.56,198.51.100.42,80,6,515654,10,20,4330,26020,453,40,433.0,28.55551271305786,1321,40,1301.0,19.976928210008495,58857.295783606845,58.17854607934778,17188.466666666667,32.8444329774698,515654,6,515654,51565.4,36.25305978764839,515654,1,515654,25782.7,37.02175158624836,515654,1,0,0,0,0,200,400,19.39284869311593,38.78569738623186,40,433,1011.6666666666666,25.65826353985749,1047.0816101475048,0,0,0,0,1,0,0,0,2.0,1011.6666666666666,29200,8192,9,20,412523.2,0,412523.2,412523.2,0,0,0,0,Benign
14/02/2018 08:00:08,192.168.10.56,192.168.10.15,8080,6,1117261,10,13,900,3705,110,40,90.0,9.578043602191942,305,40,285.0,11.354610330114083,4121.686875313825,20.58605822632312,48576.565217391304,97.80639547532269,1117261,5,1117261,111726.1,6.570695981506621,1117261,1,1117261,85943.15384615384,10.001526775520768,1117261,1,0,0,0,0,200,260,8.950460098401358,11.635598127921766,40,90,200.2173913043478,35.151745214459055,196.60191496828614,0,0,0,0,1,0,0,0,1.3,200.2173913043478,65535,29200,9,20,893808.8,0,893808.8,893808.8,0,0,0,0,Benign
